agent_id,task_amount_done,distance_moved
0,414.0,2195.519261360423
1,309.0,2282.8669713078666
2,310.0,2275.936352274932
3,594.0,1583.061682259378
4,348.0,2143.513094101121
5,507.0,1840.5350443687269
6,410.0,2084.906978061459
7,401.0,1963.1455669950299
8,376.0,2114.2455075223415
9,388.0,2170.149512727884
10,345.0,2184.963869860108
11,311.0,2337.773023810765
12,513.0,1802.3572667138458
13,316.0,2190.7291676980085
14,422.0,2064.8083071757496
15,270.0,2408.434209017781
16,397.0,1931.3026892805633
17,473.0,1920.9547180532745
18,255.0,2425.48908162711
19,282.0,2403.7168272810804
20,270.0,2509.6632106496068
21,481.0,1920.469517454035
22,432.0,2013.325185567707
23,481.0,1945.0360539832
24,322.0,2416.288232219809
25,404.0,2079.6904870281046
26,345.0,2149.2841063679202
27,440.0,2020.6315862982367
28,335.0,2061.9997409192147
29,293.0,2400.1482623893908
