agent_id,task_amount_done,distance_moved
0,398.0,2433.2565034206827
1,445.0,2402.564435151556
2,378.0,2648.989561480299
3,375.0,2425.202680734619
4,398.0,2337.9215468374196
5,395.0,2624.3571458532933
6,475.0,2242.145322348089
7,412.0,2684.293542193209
8,387.0,2608.2491724810084
9,431.0,2342.5559397874345
10,324.0,2757.509139288961
11,435.0,2360.868981615772
12,391.0,2670.1037425461154
13,391.0,2508.052058143334
14,339.0,2585.112345577592
15,311.0,2759.831121149325
16,344.0,2655.388626428937
17,322.0,2816.548040728395
18,371.0,2774.6215193390763
19,378.0,2603.7544779982395
20,376.0,2426.830020052488
21,322.0,2584.092487894862
22,442.0,2414.7344002288673
23,323.0,2684.9597109929064
24,448.0,2427.8731088737027
25,497.0,2302.60610273904
26,347.0,2616.964320297288
27,496.0,1933.3260464005837
28,310.0,2900.7648092455584
29,455.0,2218.896235433289
