agent_id,task_amount_done,distance_moved
0,333.0,2274.2692638116787
1,316.0,2419.1328849172264
2,446.0,1885.612248514688
3,381.0,2243.5450540003503
4,440.0,2006.4618755463566
5,417.0,2184.1904513246373
6,472.0,1985.7268812477764
7,435.0,2139.1470350121554
8,464.0,2182.0145575494153
9,290.0,2288.5143920387945
10,423.0,1905.1154814962933
11,361.0,2224.4424235614506
12,409.0,2023.6254760922945
13,382.0,2178.134884272948
14,536.0,1898.1622601415136
15,342.0,2421.533268735191
16,370.0,2194.3072469088584
17,284.0,2509.1404331168114
18,293.0,2479.9093554859955
19,487.0,1932.8165463947373
20,352.0,2263.316221115042
21,442.0,2252.5294348763337
22,382.0,2359.2567429070696
23,368.0,2409.0018587428835
24,397.0,2271.642583542645
25,401.0,2113.6771744629486
26,379.0,2133.8977573400457
27,439.0,2129.420035787439
28,321.0,2434.108817679533
29,372.0,2242.9216917015324
