time,agents_total_distance_moved,agents_total_task_amount_done,remaining_tasks,tasks_total_amount_left
0.016666666666666666,3.0,0.0,200,6667.399444432455
0.03333333333333333,6.784721383620956,8.0,200,6659.399444432455
0.05,13.094804128964933,12.0,200,6655.399444432455
0.06666666666666667,21.21483821914431,20.0,200,6647.399444432455
0.08333333333333333,31.63462845451431,27.0,200,6640.399444432455
0.09999999999999999,44.09175243126321,35.0,200,6632.399444432455
0.11666666666666665,58.767813019472875,42.0,200,6625.399444432455
0.13333333333333333,75.41715067056262,50.0,200,6617.399444432455
0.15,94.29921878508503,58.0,200,6609.399444432455
0.16666666666666666,115.34186739561184,66.0,200,6601.399444432455
0.18333333333333332,138.35800170234498,75.0,200,6592.399444432455
0.19999999999999998,163.31759842672895,84.0,199,6583.399444432455
0.21666666666666665,190.1785553696796,93.0,199,6574.399444432455
0.2333333333333333,218.83884893660925,102.0,199,6565.399444432455
0.24999999999999997,249.07672356087906,111.0,199,6556.399444432455
0.26666666666666666,280.783843850433,121.0,199,6546.399444432455
0.2833333333333333,313.79117755350893,132.0,199,6535.399444432455
0.3,347.7530593671843,144.0,199,6523.399444432455
0.31666666666666665,382.4830454123656,156.0,199,6511.399444432455
0.3333333333333333,417.58585993870173,169.0,199,6498.399444432455
0.35,452.73520643556685,184.0,199,6483.399444432455
0.36666666666666664,487.5210382061746,199.0,199,6468.399444432455
0.3833333333333333,521.552669823174,215.0,199,6452.399444432455
0.39999999999999997,554.612594171092,233.0,199,6434.399444432455
0.41666666666666663,586.6307731198117,252.0,199,6415.399444432455
0.4333333333333333,617.5946818784628,271.0,199,6396.399444432455
0.44999999999999996,647.556452009136,291.0,199,6376.399444432455
0.4666666666666666,676.4114819204473,311.0,199,6356.399444432455
0.4833333333333333,704.2163591492912,333.0,198,6334.399444432455
0.49999999999999994,730.9477063933903,355.0,198,6312.399444432455
0.5166666666666666,756.6250693730905,377.0,197,6290.399444432455
0.5333333333333333,781.3069843562289,398.0,197,6269.399444432455
0.55,804.8568181025353,419.0,196,6248.399444432455
0.5666666666666668,827.4388928302548,440.0,195,6227.399444432455
0.5833333333333335,849.2742342471971,464.0,195,6203.399444432455
0.6000000000000002,870.3963154868964,487.0,194,6180.399444432455
0.6166666666666669,890.9843055455044,510.0,194,6157.399444432455
0.6333333333333336,911.0907656838245,532.0,194,6135.399444432455
0.6500000000000004,930.651902606075,555.0,194,6112.399444432455
0.6666666666666671,949.5973533934989,578.0,193,6089.399444432455
0.6833333333333338,968.0227785290762,600.0,193,6067.399444432455
0.7000000000000005,985.930112390228,623.0,192,6044.399444432455
0.7166666666666672,1003.2688848939282,645.0,192,6022.399444432455
0.733333333333334,1020.3257882977593,668.0,192,5999.399444432455
0.7500000000000007,1037.1266068006719,691.0,192,5976.399444432455
0.7666666666666674,1053.7581274149222,714.0,191,5953.399444432455
0.7833333333333341,1070.3281560485934,735.0,190,5932.399444432455
0.8000000000000008,1086.886688054877,755.0,190,5912.399444432455
0.8166666666666675,1103.65510339109,775.0,189,5892.399444432455
0.8333333333333343,1120.6310389453454,795.0,189,5872.399444432455
0.850000000000001,1137.7573448790158,816.0,189,5851.399444432455
0.8666666666666677,1154.9928593938296,837.0,186,5830.399444432455
0.8833333333333344,1172.3708111171065,855.0,185,5812.399444432455
0.9000000000000011,1189.914288652277,874.0,185,5793.399444432455
0.9166666666666679,1207.8935952940687,894.0,185,5773.399444432455
0.9333333333333346,1226.3317652353644,914.0,183,5753.399444432455
0.9500000000000013,1245.3168353808253,932.0,183,5735.399444432455
0.966666666666668,1264.8864853524708,950.0,182,5717.399444432455
0.9833333333333347,1285.2469769942186,967.0,181,5700.399444432455
1.0000000000000013,1306.4030366362401,983.0,180,5684.399444432455
1.016666666666668,1328.2714089079368,998.0,179,5669.399444432455
1.0333333333333345,1350.8488363788847,1012.0,178,5655.399444432455
1.0500000000000012,1374.179679408448,1025.0,178,5642.399444432455
1.0666666666666678,1398.5324960455707,1039.0,177,5628.399444432455
1.0833333333333344,1423.8693485810718,1052.0,176,5615.399444432455
1.100000000000001,1449.8528914938147,1064.0,176,5603.399444432455
1.1166666666666676,1476.2858489665869,1076.0,176,5591.399444432455
1.1333333333333342,1503.1730090642075,1088.0,176,5579.399444432455
1.1500000000000008,1530.7125100582437,1101.0,176,5566.399444432455
1.1666666666666674,1558.7253589342984,1114.0,174,5553.399444432455
1.183333333333334,1586.9871925333985,1126.0,174,5541.399444432455
1.2000000000000006,1615.513203687875,1138.0,171,5529.399444432455
1.2166666666666672,1644.0048592518433,1147.0,171,5520.399444432455
1.2333333333333338,1672.9625256551192,1157.0,169,5510.399444432455
1.2500000000000004,1702.3477989528346,1165.0,169,5502.399444432455
1.266666666666667,1732.2642980276487,1173.0,169,5494.399444432455
1.2833333333333337,1762.660556031858,1181.0,169,5486.399444432455
1.3000000000000003,1793.4501125509953,1189.0,169,5478.399444432455
1.3166666666666669,1824.702687303282,1200.0,168,5467.399444432455
1.3333333333333335,1856.5678807978702,1210.0,168,5457.399444432455
1.35,1889.1337288860461,1221.0,168,5446.399444432455
1.3666666666666667,1922.4102978588983,1235.0,168,5432.399444432455
1.3833333333333333,1956.3496448976166,1250.0,168,5417.399444432455
1.4,1990.8049244372244,1265.0,167,5402.399444432455
1.4166666666666665,2025.5891432800906,1279.0,167,5388.399444432455
1.4333333333333331,2060.5190705113364,1294.0,167,5373.399444432455
1.4499999999999997,2095.631692476626,1309.0,167,5358.399444432455
1.4666666666666663,2130.8841742592303,1324.0,166,5343.399444432455
