time,agents_total_distance_moved,agents_total_task_amount_done,remaining_tasks,tasks_total_amount_left
0.016666666666666666,3.0,0.0,200,6887.490413521544
0.03333333333333333,7.211630329274611,5.0,200,6882.490413521544
0.05,13.992355320368917,10.0,200,6877.490413521544
0.06666666666666667,23.37458207002124,15.0,200,6872.490413521544
0.08333333333333333,35.52742707871979,20.0,200,6867.490413521544
0.09999999999999999,50.59341143915039,26.0,200,6861.490413521544
0.11666666666666665,68.5942321004497,32.0,200,6855.490413521544
0.13333333333333333,89.42112915954992,38.0,200,6849.490413521544
0.15,113.08387543792482,45.0,200,6842.490413521544
0.16666666666666666,139.44954265664398,52.0,200,6835.490413521544
0.18333333333333332,168.4638631426996,59.0,200,6828.490413521544
0.19999999999999998,199.8913198681062,66.0,200,6821.490413521544
0.21666666666666665,233.60016902212067,73.0,200,6814.490413521544
0.2333333333333333,269.45627850087806,80.0,200,6807.490413521544
0.24999999999999997,307.24605084838817,88.0,200,6799.490413521544
0.26666666666666666,346.68087170206167,96.0,200,6791.490413521544
0.2833333333333333,387.1305784948585,105.0,200,6782.490413521544
0.3,428.46525161155466,116.0,200,6771.490413521544
0.31666666666666665,470.7312304726854,129.0,200,6758.490413521544
0.3333333333333333,513.7695912650489,143.0,200,6744.490413521544
0.35,557.3728955268938,158.0,200,6729.490413521544
0.36666666666666664,601.233565027623,174.0,200,6713.490413521544
0.3833333333333333,645.1703558451916,190.0,200,6697.490413521544
0.39999999999999997,689.0614109992578,206.0,200,6681.490413521544
0.41666666666666663,732.3490246995107,222.0,200,6665.490413521544
0.4333333333333333,774.3016041973145,239.0,200,6648.490413521544
0.44999999999999996,814.9538151277123,256.0,200,6631.490413521544
0.4666666666666666,854.35907948696,274.0,200,6613.490413521544
0.4833333333333333,892.4658458273447,293.0,200,6594.490413521544
0.49999999999999994,929.2255984346324,312.0,200,6575.490413521544
0.5166666666666666,964.4611081332616,332.0,200,6555.490413521544
0.5333333333333333,998.1560436563504,352.0,200,6535.490413521544
0.55,1030.3488187138382,374.0,200,6513.490413521544
0.5666666666666668,1060.9995168318662,398.0,200,6489.490413521544
0.5833333333333335,1090.118464427941,423.0,200,6464.490413521544
0.6000000000000002,1117.773650019008,448.0,200,6439.490413521544
0.6166666666666669,1144.0392612214732,474.0,200,6413.490413521544
0.6333333333333336,1168.9534325233699,500.0,200,6387.490413521544
0.6500000000000004,1192.6344807451817,526.0,200,6361.490413521544
0.6666666666666671,1215.2061412442665,554.0,200,6333.490413521544
0.6833333333333338,1236.820424209979,581.0,200,6306.490413521544
0.7000000000000005,1257.5842102567058,608.0,199,6279.490413521544
0.7166666666666672,1277.4688751466213,634.0,199,6253.490413521544
0.733333333333334,1296.2261692559007,659.0,199,6228.490413521544
0.7500000000000007,1314.0293174814524,685.0,198,6202.490413521544
0.7666666666666674,1330.9665884141098,710.0,198,6177.490413521544
0.7833333333333341,1347.170687728521,735.0,198,6152.490413521544
0.8000000000000008,1362.7322099421392,760.0,198,6127.490413521544
0.8166666666666675,1377.7345809927833,785.0,197,6102.490413521544
0.8333333333333343,1392.3106441795444,809.0,196,6078.490413521544
0.850000000000001,1406.3643472143901,832.0,193,6055.490413521544
0.8666666666666677,1420.2259146045765,853.0,193,6034.490413521544
0.8833333333333344,1434.0252994220061,874.0,192,6013.490413521544
0.9000000000000011,1447.889812086354,896.0,192,5991.490413521544
0.9166666666666679,1462.0740491847346,917.0,191,5970.490413521544
0.9333333333333346,1476.5783759946305,938.0,190,5949.490413521544
0.9500000000000013,1491.5964312576173,958.0,189,5929.490413521544
0.966666666666668,1507.0484585764277,977.0,189,5910.490413521544
0.9833333333333347,1523.064695634049,996.0,189,5891.490413521544
1.0000000000000013,1539.6985675896353,1015.0,189,5872.490413521544
1.016666666666668,1556.9761740181502,1034.0,189,5853.490413521544
1.0333333333333345,1574.9166224774303,1053.0,189,5834.490413521544
1.0500000000000012,1593.5513259975062,1072.0,187,5815.490413521544
1.0666666666666678,1612.9457278098753,1089.0,187,5798.490413521544
1.0833333333333344,1633.150556992261,1106.0,187,5781.490413521544
1.100000000000001,1654.2692404590614,1122.0,187,5765.490413521544
1.1166666666666676,1676.0398629535462,1138.0,186,5749.490413521544
1.1333333333333342,1698.4047703350839,1153.0,186,5734.490413521544
1.1500000000000008,1721.04358588804,1168.0,186,5719.490413521544
1.1666666666666674,1743.960298548338,1183.0,185,5704.490413521544
1.183333333333334,1767.4103612645838,1197.0,183,5690.490413521544
1.2000000000000006,1791.7111531394135,1210.0,183,5677.490413521544
1.2166666666666672,1816.5747689701386,1223.0,183,5664.490413521544
1.2333333333333338,1842.3127345917571,1236.0,182,5651.490413521544
1.2500000000000004,1868.8768990362926,1249.0,182,5638.490413521544
1.266666666666667,1896.2916356473202,1262.0,182,5625.490413521544
1.2833333333333337,1924.5856953926186,1275.0,181,5612.490413521544
1.3000000000000003,1953.860622303379,1288.0,181,5599.490413521544
1.3166666666666669,1983.9282036408015,1302.0,179,5585.490413521544
1.3333333333333335,2014.842750042106,1314.0,178,5573.490413521544
1.35,2046.711497125222,1325.0,177,5562.490413521544
1.3666666666666667,2079.4920839478154,1335.0,177,5552.490413521544
1.3833333333333333,2113.3580716911897,1345.0,177,5542.490413521544
1.4,2147.931426380201,1355.0,177,5532.490413521544
1.4166666666666665,2183.018480749356,1366.0,176,5521.490413521544
1.4333333333333331,2218.683905035989,1377.0,175,5510.490413521544
1.4499999999999997,2254.621370294211,1388.0,174,5499.490413521544
1.4666666666666663,2290.9930006281693,1398.0,174,5489.490413521544
